,artist,duration,number,orig_ds,orig_fname,title,id
867,the_beatles,167.89,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\04_-_Getting_Better.lab,getting_better,867
868,the_beatles,156.63,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\05_-_Fixing_A_Hole.lab,fixing_a_hole,868
869,the_beatles,215.07,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\06_-_She's_Leaving_Home.lab,she's_leaving_home,869
870,the_beatles,157.1,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\07_-_Being_For_The_Benefit_Of_Mr._Kite!.lab,being_for_the_benefit_of_mr._kite!,870
871,the_beatles,305.08,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\08_-_Within_You_Without_You.lab,within_you_without_you,871
872,the_beatles,157.73,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\09_-_When_I'm_Sixty-Four.lab,when_i'm_sixty_four,872
873,the_beatles,162.12,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\10_-_Lovely_Rita.lab,lovely_rita,873
874,the_beatles,161.33,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\11_-_Good_Morning_Good_Morning.lab,good_morning_good_morning,874
875,the_beatles,78.92,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\12_-_Sgt._Pepper's_Lonely_Hearts_Club_Band_(Reprise).lab,sgt._pepper's_lonely_hearts_club_band_(reprise),875
876,the_beatles,333.79,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\13_-_A_Day_In_The_Life.lab,a_day_in_the_life,876
877,the_beatles,171.83,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\01_-_Magical_Mystery_Tour.lab,magical_mystery_tour,877
878,the_beatles,180.19,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\02_-_The_Fool_On_The_Hill.lab,the_fool_on_the_hill,878
879,the_beatles,136.99,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\03_-_Flying.lab,flying,879
880,the_beatles,236.72,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\04_-_Blue_Jay_Way.lab,blue_jay_way,880
881,the_beatles,149.6,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\05_-_Your_Mother_Should_Know.lab,your_mother_should_know,881
882,the_beatles,277.08,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\06_-_I_Am_The_Walrus.lab,i_am_the_walrus,882
883,the_beatles,211.49,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\07_-_Hello_Goodbye.lab,hello_goodbye,883
884,the_beatles,250.51,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\08_-_Strawberry_Fields_Forever.lab,strawberry_fields_forever,884
885,the_beatles,183.38,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\09_-_Penny_Lane.lab,penny_lane,885
886,the_beatles,183.77,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\10_-_Baby_You're_A_Rich_Man.lab,baby_you're_a_rich_man,886
887,the_beatles,228.31,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\11_-_All_You_Need_Is_Love.lab,all_you_need_is_love,887
888,the_beatles,163.32,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_01_-_Back_in_the_USSR.lab,back_in_the_ussr,888
889,the_beatles,236.38,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_02_-_Dear_Prudence.lab,dear_prudence,889
890,the_beatles,137.98,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_03_-_Glass_Onion.lab,glass_onion,890
891,the_beatles,188.84,,chordlib,"The Beatles\10CD1_-_The_Beatles\CD1_-_04_-_Ob-La-Di,_Ob-La-Da.lab","ob_la_di,_ob_la_da",891
892,the_beatles,52.92,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_05_-_Wild_Honey_Pie.lab,wild_honey_pie,892
893,the_beatles,194.09,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_06_-_The_Continuing_Story_of_Bungalow_Bill.lab,the_continuing_story_of_bungalow_bill,893
894,the_beatles,285.31,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_07_-_While_My_Guitar_Gently_Weeps.lab,while_my_guitar_gently_weeps,894
895,the_beatles,163.47,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_08_-_Happiness_is_a_Warm_Gun.lab,happiness_is_a_warm_gun,895
896,the_beatles,148.74,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_09_-_Martha_My_Dear.lab,martha_my_dear,896
897,the_beatles,123.32,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_10_-_I'm_So_Tired.lab,i'm_so_tired,897
898,the_beatles,138.29,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_11_-_Black_Bird.lab,black_bird,898
899,the_beatles,124.34,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_12_-_Piggies.lab,piggies,899
900,the_beatles,212.9,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_13_-_Rocky_Raccoon.lab,rocky_raccoon,900
901,the_beatles,230.43,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_14_-_Don't_Pass_Me_By.lab,don't_pass_me_by,901
902,the_beatles,101.46,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_15_-_Why_Don't_We_Do_It_In_The_Road.lab,why_don't_we_do_it_in_the_road,902
903,the_beatles,106.03,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_16_-_I_Will.lab,i_will,903
904,the_beatles,174.08,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_17_-_Julia.lab,julia,904
905,the_beatles,162.93,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_01_-_Birthday.lab,birthday,905
906,the_beatles,241.11,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_02_-_Yer_Blues.lab,yer_blues,906
907,the_beatles,168.05,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_03_-_Mother_Nature's_Son.lab,mother_nature's_son,907
908,the_beatles,144.82,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_04_-_Everybody's_Got_Something_To_Hide_Except_Me_and_My_Monkey.lab,everybody's_got_something_to_hide_except_me_and_my_monkey,908
909,the_beatles,195.34,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_05_-_Sexy_Sadie.lab,sexy_sadie,909
910,the_beatles,269.69,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_06_-_Helter_Skelter.lab,helter_skelter,910
911,the_beatles,184.35,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_07_-_Long_Long_Long.lab,long_long_long,911
912,the_beatles,255.74,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_08_-_Revolution_1.lab,revolution_1,912
913,the_beatles,161.36,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_09_-_Honey_Pie.lab,honey_pie,913
914,the_beatles,174.92,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_10_-_Savoy_Truffle.lab,savoy_truffle,914
915,the_beatles,181.89,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_11_-_Cry_Baby_Cry.lab,cry_baby_cry,915
916,the_beatles,502.2,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_12_-_Revolution_9.lab,revolution_9,916
917,the_beatles,191.69,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_13_-_Good_Night.lab,good_night,917
918,the_beatles,183.01,,chordlib,The Beatles\11_-_Abbey_Road\02_-_Something.lab,something,918
919,the_beatles,207.28,,chordlib,The Beatles\11_-_Abbey_Road\03_-_Maxwell's_Silver_Hammer.lab,maxwell's_silver_hammer,919
920,the_beatles,206.71,,chordlib,The Beatles\11_-_Abbey_Road\04_-_Oh!_Darling.lab,oh!_darling,920
921,the_beatles,171.18,,chordlib,The Beatles\11_-_Abbey_Road\05_-_Octopus's_Garden.lab,octopus's_garden,921
922,the_beatles,467.17,,chordlib,The Beatles\11_-_Abbey_Road\06_-_I_Want_You.lab,i_want_you,922
923,the_beatles,185.57,,chordlib,The Beatles\11_-_Abbey_Road\07_-_Here_Comes_The_Sun.lab,here_comes_the_sun,923
924,the_beatles,165.54,,chordlib,The Beatles\11_-_Abbey_Road\08_-_Because.lab,because,924
925,the_beatles,242.42,,chordlib,The Beatles\11_-_Abbey_Road\09_-_You_Never_Give_Me_Your_Money.lab,you_never_give_me_your_money,925
926,the_beatles,146.31,,chordlib,The Beatles\11_-_Abbey_Road\10_-_Sun_King.lab,sun_king,926
927,the_beatles,66.3,,chordlib,The Beatles\11_-_Abbey_Road\11_-_Mean_Mr_Mustard.lab,mean_mr_mustard,927
928,the_beatles,72.75,,chordlib,The Beatles\11_-_Abbey_Road\12_-_Polythene_Pam.lab,polythene_pam,928
929,the_beatles,117.73,,chordlib,The Beatles\11_-_Abbey_Road\13_-_She_Came_In_Through_The_Bathroom_Window.lab,she_came_in_through_the_bathroom_window,929
930,the_beatles,91.59,,chordlib,The Beatles\11_-_Abbey_Road\14_-_Golden_Slumbers.lab,golden_slumbers,930
931,the_beatles,96.89,,chordlib,The Beatles\11_-_Abbey_Road\15_-_Carry_That_Weight.lab,carry_that_weight,931
932,the_beatles,139.83,,chordlib,The Beatles\11_-_Abbey_Road\16_-_The_End.lab,the_end,932
933,the_beatles,23.14,,chordlib,The Beatles\11_-_Abbey_Road\17_-_Her_Majesty.lab,her_majesty,933
934,the_beatles,216.69,,chordlib,The Beatles\12_-_Let_It_Be\01_-_Two_of_Us.lab,two_of_us,934
935,the_beatles,234.81,,chordlib,The Beatles\12_-_Let_It_Be\02_-_Dig_a_Pony.lab,dig_a_pony,935
936,the_beatles,228.57,,chordlib,The Beatles\12_-_Let_It_Be\03_-_Across_the_Universe.lab,across_the_universe,936
937,the_beatles,145.74,,chordlib,The Beatles\12_-_Let_It_Be\04_-_I_Me_Mine.lab,i_me_mine,937
938,the_beatles,50.02,,chordlib,The Beatles\12_-_Let_It_Be\05_-_Dig_It.lab,dig_it,938
939,the_beatles,243.33,,chordlib,The Beatles\12_-_Let_It_Be\06_-_Let_It_Be.lab,let_it_be,939
940,the_beatles,40.62,,chordlib,The Beatles\12_-_Let_It_Be\07_-_Maggie_Mae.lab,maggie_mae,940
941,the_beatles,217.97,,chordlib,The Beatles\12_-_Let_It_Be\08_-_I've_Got_A_Feeling.lab,i've_got_a_feeling,941
942,the_beatles,175.52,,chordlib,The Beatles\12_-_Let_It_Be\09_-_One_After_909.lab,one_after_909,942
943,the_beatles,217.89,,chordlib,The Beatles\12_-_Let_It_Be\10_-_The_Long_and_Winding_Road.lab,the_long_and_winding_road,943
944,the_beatles,217.89,,chordlib,The Beatles\12_-_Let_It_Be\11_-_For_You_Blue (2).lab,for_you_blue_(2),944
945,the_beatles,152.74,,chordlib,The Beatles\12_-_Let_It_Be\11_-_For_You_Blue.lab,for_you_blue,945
946,the_beatles,186.98,,chordlib,The Beatles\12_-_Let_It_Be\12_-_Get_Back.lab,get_back,946
