,artist,duration,number,orig_ds,orig_fname,title,id,href,status,t_eps
817,beatles,155,,chordlib,The Beatles\04_-_Beatles_for_Sale\13_-_What_You're_Doing.lab,what_youre_doing,817,nan,nan,
818,beatles,144,,chordlib,The Beatles\04_-_Beatles_for_Sale\14_-_Everybody's_Trying_to_Be_My_Baby.lab,everybodys_trying_to_be_my_baby,818,nan,nan,
819,beatles,157,,chordlib,The Beatles\05_-_Help!\02_-_The_Night_Before.lab,night_before,819,nan,nan,
820,beatles,131,,chordlib,The Beatles\05_-_Help!\03_-_You've_Got_To_Hide_Your_Love_Away.lab,youve_got_to_hide_your_love_away,820,nan,nan,
821,beatles,152,,chordlib,The Beatles\05_-_Help!\04_-_I_Need_You.lab,i_need_you,821,nan,nan,
822,beatles,128,,chordlib,The Beatles\05_-_Help!\05_-_Another_Girl.lab,another_girl,822,nan,nan,
823,beatles,140,,chordlib,The Beatles\05_-_Help!\06_-_You're_Going_To_Lose_That_Girl.lab,youre_going_to_lose_that_girl,823,nan,nan,
824,beatles,192,,chordlib,The Beatles\05_-_Help!\07_-_Ticket_To_Ride.lab,ticket_to_ride,824,nan,nan,
825,beatles,153,,chordlib,The Beatles\05_-_Help!\08_-_Act_Naturally.lab,act_naturally,825,nan,nan,
826,beatles,119,,chordlib,The Beatles\05_-_Help!\09_-_It's_Only_Love.lab,its_only_love,826,nan,nan,
827,beatles,159,,chordlib,The Beatles\05_-_Help!\10_-_You_Like_Me_Too_Much.lab,you_like_me_too_much,827,nan,nan,
828,beatles,160,,chordlib,The Beatles\05_-_Help!\11_-_Tell_Me_What_You_See.lab,tell_me_what_you_see,828,nan,nan,
829,beatles,127,,chordlib,The Beatles\05_-_Help!\12_-_I've_Just_Seen_a_Face.lab,ive_just_seen__face,829,nan,nan,
830,beatles,127,,chordlib,The Beatles\05_-_Help!\13_-_Yesterday.lab,yesterday,830,nan,nan,
831,beatles,174,,chordlib,The Beatles\05_-_Help!\14_-_Dizzy_Miss_Lizzy.lab,dizzy_miss_lizzy,831,nan,nan,
832,beatles,150,,chordlib,The Beatles\06_-_Rubber_Soul\01_-_Drive_My_Car.lab,drive_my_car,832,nan,nan,
833,beatles,125,,chordlib,The Beatles\06_-_Rubber_Soul\02_-_Norwegian_Wood_(This_Bird_Has_Flown).lab,norwegian_wood_this_bird_has_flown,833,nan,nan,
834,beatles,203,,chordlib,The Beatles\06_-_Rubber_Soul\03_-_You_Won't_See_Me.lab,you_wont_see_me,834,nan,nan,
835,beatles,164,,chordlib,The Beatles\06_-_Rubber_Soul\04_-_Nowhere_Man.lab,nowhere_man,835,nan,nan,
836,beatles,139,,chordlib,The Beatles\06_-_Rubber_Soul\05_-_Think_For_Yourself.lab,think_for_yourself,836,nan,nan,
837,beatles,164,,chordlib,The Beatles\06_-_Rubber_Soul\06_-_The_Word.lab,word,837,nan,nan,
838,beatles,162,,chordlib,The Beatles\06_-_Rubber_Soul\07_-_Michelle.lab,michelle,838,nan,nan,
839,beatles,162,,chordlib,The Beatles\06_-_Rubber_Soul\08_-_What_Goes_On (2).lab,what_goes_on_2,839,nan,nan,
840,beatles,171,,chordlib,The Beatles\06_-_Rubber_Soul\08_-_What_Goes_On.lab,what_goes_on,840,nan,nan,
841,beatles,154,,chordlib,The Beatles\06_-_Rubber_Soul\09_-_Girl.lab,girl,841,nan,nan,
842,beatles,148,,chordlib,The Beatles\06_-_Rubber_Soul\10_-_I'm_Looking_Through_You.lab,im_looking_through_you,842,nan,nan,
843,beatles,148,,chordlib,The Beatles\06_-_Rubber_Soul\11_-_In_My_Life.lab,in_my_life,843,nan,nan,
844,beatles,137,,chordlib,The Beatles\06_-_Rubber_Soul\12_-_Wait.lab,wait,844,nan,nan,
845,beatles,144,,chordlib,The Beatles\06_-_Rubber_Soul\13_-_If_I_Needed_Someone.lab,if_i_needed_someone,845,nan,nan,
846,beatles,144,,chordlib,The Beatles\06_-_Rubber_Soul\14_-_Run_For_Your_Life (2).lab,run_for_your_life_2,846,nan,nan,
847,beatles,139,,chordlib,The Beatles\06_-_Rubber_Soul\14_-_Run_For_Your_Life.lab,run_for_your_life,847,nan,nan,
848,beatles,159,,chordlib,The Beatles\07_-_Revolver\01_-_Taxman.lab,taxman,848,nan,nan,
849,beatles,128,,chordlib,The Beatles\07_-_Revolver\02_-_Eleanor_Rigby.lab,eleanor_rigby,849,nan,nan,
850,beatles,182,,chordlib,The Beatles\07_-_Revolver\03_-_I'm_Only_Sleeping.lab,im_only_sleeping,850,nan,nan,
851,beatles,181,,chordlib,The Beatles\07_-_Revolver\04_-_Love_You_To.lab,love_you_to,851,nan,nan,
852,beatles,146,,chordlib,"The Beatles\07_-_Revolver\05_-_Here,_There_And_Everywhere.lab","here,_there_and_everywhere",852,nan,nan,
853,beatles,160,,chordlib,The Beatles\07_-_Revolver\06_-_Yellow_Submarine.lab,yellow_submarine,853,nan,nan,
854,beatles,157,,chordlib,The Beatles\07_-_Revolver\07_-_She_Said_She_Said.lab,she_said_she_said,854,nan,nan,
855,beatles,130,,chordlib,The Beatles\07_-_Revolver\08_-_Good_Day_Sunshine.lab,good_day_sunshine,855,nan,nan,
856,beatles,122,,chordlib,The Beatles\07_-_Revolver\09_-_And_Your_Bird_Can_Sing.lab,and_your_bird_can_sing,856,nan,nan,
857,beatles,122,,chordlib,The Beatles\07_-_Revolver\10_-_For_No_One.lab,for_no_one,857,nan,nan,
858,beatles,135,,chordlib,The Beatles\07_-_Revolver\11_-_Doctor_Robert.lab,doctor_robert,858,nan,nan,
859,beatles,150,,chordlib,The Beatles\07_-_Revolver\12_-_I_Want_To_Tell_You.lab,i_want_to_tell_you,859,nan,nan,
860,beatles,151,,chordlib,The Beatles\07_-_Revolver\13_-_Got_To_Get_You_Into_My_Life.lab,got_to_get_you_into_my_life,860,nan,nan,
861,beatles,177,,chordlib,The Beatles\07_-_Revolver\14_-_Tomorrow_Never_Knows.lab,tomorrow_never_knows,861,nan,nan,
862,beatles,122,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\01_-_Sgt._Pepper's_Lonely_Hearts_Club_Band.lab,sgt_peppers_lonely_hearts_club_band,862,nan,nan,
863,beatles,164,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\02_-_With_A_Little_Help_From_My_Friends.lab,with__little_help_from_my_friends,863,nan,nan,
864,beatles,208,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\03_-_Lucy_In_The_Sky_With_Diamonds.lab,lucy_in__sky_with_diamonds,864,nan,nan,
865,beatles,168,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\04_-_Getting_Better.lab,getting_better,865,nan,nan,
866,beatles,157,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\05_-_Fixing_A_Hole.lab,fixing__hole,866,nan,nan,
867,beatles,215,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\06_-_She's_Leaving_Home.lab,shes_leaving_home,867,nan,nan,
868,beatles,157,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\07_-_Being_For_The_Benefit_Of_Mr._Kite!.lab,being_for__benefit_of_mr_kite!,868,nan,nan,
869,beatles,305,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\08_-_Within_You_Without_You.lab,within_you_without_you,869,nan,nan,
870,beatles,158,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\09_-_When_I'm_Sixty-Four.lab,when_im_sixty_four,870,nan,nan,
871,beatles,162,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\10_-_Lovely_Rita.lab,lovely_rita,871,nan,nan,
872,beatles,161,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\11_-_Good_Morning_Good_Morning.lab,good_morning_good_morning,872,nan,nan,
873,beatles,79,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\12_-_Sgt._Pepper's_Lonely_Hearts_Club_Band_(Reprise).lab,sgt_peppers_lonely_hearts_club_band_reprise,873,nan,nan,
874,beatles,334,,chordlib,The Beatles\08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band\13_-_A_Day_In_The_Life.lab,day_in__life,874,nan,nan,
875,beatles,172,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\01_-_Magical_Mystery_Tour.lab,magical_mystery_tour,875,nan,nan,
876,beatles,180,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\02_-_The_Fool_On_The_Hill.lab,fool_on__hill,876,nan,nan,
877,beatles,137,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\03_-_Flying.lab,flying,877,nan,nan,
878,beatles,237,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\04_-_Blue_Jay_Way.lab,blue_jay_way,878,nan,nan,
879,beatles,150,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\05_-_Your_Mother_Should_Know.lab,your_mother_should_know,879,nan,nan,
880,beatles,277,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\06_-_I_Am_The_Walrus.lab,i_am__walrus,880,nan,nan,
881,beatles,211,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\07_-_Hello_Goodbye.lab,hello_goodbye,881,nan,nan,
882,beatles,251,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\08_-_Strawberry_Fields_Forever.lab,strawberry_fields_forever,882,nan,nan,
883,beatles,183,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\09_-_Penny_Lane.lab,penny_lane,883,nan,nan,
884,beatles,184,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\10_-_Baby_You're_A_Rich_Man.lab,baby_youre__rich_man,884,nan,nan,
885,beatles,228,,chordlib,The Beatles\09_-_Magical_Mystery_Tour\11_-_All_You_Need_Is_Love.lab,all_you_need_is_love,885,nan,nan,
886,beatles,163,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_01_-_Back_in_the_USSR.lab,back_in__ussr,886,nan,nan,
887,beatles,236,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_02_-_Dear_Prudence.lab,dear_prudence,887,nan,nan,
888,beatles,138,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_03_-_Glass_Onion.lab,glass_onion,888,nan,nan,
889,beatles,189,,chordlib,"The Beatles\10CD1_-_The_Beatles\CD1_-_04_-_Ob-La-Di,_Ob-La-Da.lab","ob_la_di,_ob_la_da",889,nan,nan,
890,beatles,53,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_05_-_Wild_Honey_Pie.lab,wild_honey_pie,890,nan,nan,
891,beatles,194,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_06_-_The_Continuing_Story_of_Bungalow_Bill.lab,continuing_story_of_bungalow_bill,891,nan,nan,
892,beatles,285,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_07_-_While_My_Guitar_Gently_Weeps.lab,while_my_guitar_gently_weeps,892,nan,nan,
893,beatles,163,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_08_-_Happiness_is_a_Warm_Gun.lab,happiness_is__warm_gun,893,nan,nan,
894,beatles,149,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_09_-_Martha_My_Dear.lab,martha_my_dear,894,nan,nan,
895,beatles,123,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_10_-_I'm_So_Tired.lab,im_so_tired,895,nan,nan,
896,beatles,138,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_11_-_Black_Bird.lab,black_bird,896,nan,nan,
897,beatles,124,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_12_-_Piggies.lab,piggies,897,nan,nan,
898,beatles,213,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_13_-_Rocky_Raccoon.lab,rocky_raccoon,898,nan,nan,
899,beatles,230,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_14_-_Don't_Pass_Me_By.lab,dont_pass_me_by,899,nan,nan,
900,beatles,101,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_15_-_Why_Don't_We_Do_It_In_The_Road.lab,why_dont_we_do_it_in__road,900,nan,nan,
901,beatles,106,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_16_-_I_Will.lab,i_will,901,nan,nan,
902,beatles,174,,chordlib,The Beatles\10CD1_-_The_Beatles\CD1_-_17_-_Julia.lab,julia,902,nan,nan,
903,beatles,163,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_01_-_Birthday.lab,birthday,903,nan,nan,
904,beatles,241,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_02_-_Yer_Blues.lab,yer_blues,904,nan,nan,
905,beatles,168,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_03_-_Mother_Nature's_Son.lab,mother_natures_son,905,nan,nan,
906,beatles,145,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_04_-_Everybody's_Got_Something_To_Hide_Except_Me_and_My_Monkey.lab,everybodys_got_something_to_hide_except_me_and_my_monkey,906,nan,nan,
907,beatles,195,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_05_-_Sexy_Sadie.lab,sexy_sadie,907,nan,nan,
908,beatles,270,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_06_-_Helter_Skelter.lab,helter_skelter,908,nan,nan,
909,beatles,184,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_07_-_Long_Long_Long.lab,long_long_long,909,nan,nan,
910,beatles,256,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_08_-_Revolution_1.lab,revolution_1,910,nan,nan,
911,beatles,161,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_09_-_Honey_Pie.lab,honey_pie,911,nan,nan,
912,beatles,175,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_10_-_Savoy_Truffle.lab,savoy_truffle,912,nan,nan,
913,beatles,182,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_11_-_Cry_Baby_Cry.lab,cry_baby_cry,913,nan,nan,
914,beatles,502,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_12_-_Revolution_9.lab,revolution_9,914,nan,nan,
915,beatles,192,,chordlib,The Beatles\10CD2_-_The_Beatles\CD2_-_13_-_Good_Night.lab,good_night,915,nan,nan,
916,beatles,183,,chordlib,The Beatles\11_-_Abbey_Road\02_-_Something.lab,something,916,nan,nan,
917,beatles,207,,chordlib,The Beatles\11_-_Abbey_Road\03_-_Maxwell's_Silver_Hammer.lab,maxwells_silver_hammer,917,nan,nan,
918,beatles,207,,chordlib,The Beatles\11_-_Abbey_Road\04_-_Oh!_Darling.lab,oh!_darling,918,nan,nan,
919,beatles,171,,chordlib,The Beatles\11_-_Abbey_Road\05_-_Octopus's_Garden.lab,octopuss_garden,919,nan,nan,
920,beatles,467,,chordlib,The Beatles\11_-_Abbey_Road\06_-_I_Want_You.lab,i_want_you,920,nan,nan,
921,beatles,186,,chordlib,The Beatles\11_-_Abbey_Road\07_-_Here_Comes_The_Sun.lab,here_comes__sun,921,nan,nan,
922,beatles,166,,chordlib,The Beatles\11_-_Abbey_Road\08_-_Because.lab,because,922,nan,nan,
923,beatles,242,,chordlib,The Beatles\11_-_Abbey_Road\09_-_You_Never_Give_Me_Your_Money.lab,you_never_give_me_your_money,923,nan,nan,
924,beatles,146,,chordlib,The Beatles\11_-_Abbey_Road\10_-_Sun_King.lab,sun_king,924,nan,nan,
925,beatles,66,,chordlib,The Beatles\11_-_Abbey_Road\11_-_Mean_Mr_Mustard.lab,mean_mr_mustard,925,nan,nan,
926,beatles,73,,chordlib,The Beatles\11_-_Abbey_Road\12_-_Polythene_Pam.lab,polythene_pam,926,nan,nan,
927,beatles,118,,chordlib,The Beatles\11_-_Abbey_Road\13_-_She_Came_In_Through_The_Bathroom_Window.lab,she_came_in_through__bathroom_window,927,nan,nan,
928,beatles,92,,chordlib,The Beatles\11_-_Abbey_Road\14_-_Golden_Slumbers.lab,golden_slumbers,928,nan,nan,
929,beatles,97,,chordlib,The Beatles\11_-_Abbey_Road\15_-_Carry_That_Weight.lab,carry_that_weight,929,nan,nan,
930,beatles,140,,chordlib,The Beatles\11_-_Abbey_Road\16_-_The_End.lab,end,930,nan,nan,
931,beatles,23,,chordlib,The Beatles\11_-_Abbey_Road\17_-_Her_Majesty.lab,her_majesty,931,nan,nan,
932,beatles,217,,chordlib,The Beatles\12_-_Let_It_Be\01_-_Two_of_Us.lab,two_of_us,932,nan,nan,
933,beatles,235,,chordlib,The Beatles\12_-_Let_It_Be\02_-_Dig_a_Pony.lab,dig__pony,933,nan,nan,
934,beatles,229,,chordlib,The Beatles\12_-_Let_It_Be\03_-_Across_the_Universe.lab,across__universe,934,nan,nan,
935,beatles,146,,chordlib,The Beatles\12_-_Let_It_Be\04_-_I_Me_Mine.lab,i_me_mine,935,nan,nan,
936,beatles,50,,chordlib,The Beatles\12_-_Let_It_Be\05_-_Dig_It.lab,dig_it,936,nan,nan,
937,beatles,243,,chordlib,The Beatles\12_-_Let_It_Be\06_-_Let_It_Be.lab,let_it_be,937,nan,nan,
938,beatles,41,,chordlib,The Beatles\12_-_Let_It_Be\07_-_Maggie_Mae.lab,maggie_mae,938,nan,nan,
939,beatles,218,,chordlib,The Beatles\12_-_Let_It_Be\08_-_I've_Got_A_Feeling.lab,ive_got__feeling,939,nan,nan,
940,beatles,176,,chordlib,The Beatles\12_-_Let_It_Be\09_-_One_After_909.lab,one_after_909,940,nan,nan,
941,beatles,218,,chordlib,The Beatles\12_-_Let_It_Be\10_-_The_Long_and_Winding_Road.lab,long_and_winding_road,941,nan,nan,
942,beatles,218,,chordlib,The Beatles\12_-_Let_It_Be\11_-_For_You_Blue (2).lab,for_you_blue_2,942,nan,nan,
943,beatles,153,,chordlib,The Beatles\12_-_Let_It_Be\11_-_For_You_Blue.lab,for_you_blue,943,nan,nan,
944,beatles,187,,chordlib,The Beatles\12_-_Let_It_Be\12_-_Get_Back.lab,get_back,944,nan,nan,
